"Gene.ID","chromosome_name","start_position","end_position","Row.names","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Gene.Name"
"ENSG00000140950","chr16",84476355,84554033,"ENSG00000140950",709.916399260411,0.390380486197394,0.139176815203318,2.80492469688361,0.00503283362877596,0.0178885205726774,"MEAK7"
"ENSG00000140961","chr16",83931311,83966332,"ENSG00000140961",209.428129185847,-0.315490094345514,0.217939071141053,-1.44760685953977,0.147727031657856,0.268214703953445,"OSGIN1"
"ENSG00000140983","chr16",668100,674174,"ENSG00000140983",369.972280976314,-0.120306337663095,0.289509774284319,-0.415551903076496,0.67773792770804,0.791397386874528,"RHOT2"
"ENSG00000140987","chr16",3382081,3401065,"ENSG00000140987",29.6145732110001,-0.0799089548853885,0.477442134930346,-0.167368878947072,0.867079810756171,0.921902116223755,"ZSCAN32"
"ENSG00000140988","chr16",1962058,1964841,"ENSG00000140988",28447.4445963241,-0.261564258234423,0.152571572186349,-1.71437086533363,0.0864606357675852,0.177037069295946,"RPS2"
"ENSG00000140990","chr16",1959538,1961975,"ENSG00000140990",349.586739499227,-0.531001127608757,0.156999417388319,-3.38218533827671,0.000719116095737048,0.00338672463220917,"NDUFB10"
"ENSG00000140992","chr16",2537979,2603190,"ENSG00000140992",528.109244844364,-0.147211589179397,0.116495203968771,-1.26367081359728,0.206348205056012,0.345083545397178,"PDPK1"
"ENSG00000140993","chr16",3298808,3305729,"ENSG00000140993",17.1565505422678,0.215303513264183,0.771250393219207,0.279161625273867,0.780120791954538,0.86436796485364,"TIGD7"
"ENSG00000141002","chr16",89873570,89913627,"ENSG00000141002",638.640199655318,-0.0319677051400307,0.109458211454551,-0.292053969411917,0.770245360145346,0.857737447341322,"TCF25"
"ENSG00000141012","chr16",88813734,88856970,"ENSG00000141012",222.371783436538,1.13911020859684,0.230650945446239,4.9386756529136,7.86549104427234e-07,7.65870172452221e-06,"GALNS"
"ENSG00000141013","chr16",90019629,90044975,"ENSG00000141013",51.5698452735381,0.0639137058948697,0.348148627581737,0.183581668377723,0.854341645207198,0.913588121824411,"GAS8"
"ENSG00000141026","chr17",17476994,17493221,"ENSG00000141026",47.9556719004531,-0.254752413541312,0.38848849679079,-0.655752784563147,0.511983200191013,0.660813018650413,"MED9"
"ENSG00000141027","chr17",16029065,16218185,"ENSG00000141027",318.735420578903,-0.0294967118025085,0.172310622082514,-0.171183363196168,0.864079588650342,0.919784104932283,"NCOR1"
"ENSG00000141028","chr17",14024514,14025488,"ENSG00000141028",123.184745344668,-0.42462421129402,0.266752072549065,-1.59183097336917,0.11142268864522,0.21568462657536,"CDRT15P1"
"ENSG00000141030","chr17",17246616,17281273,"ENSG00000141030",5017.24212163588,0.0306195677591014,0.118850355703034,0.257631267302297,0.796691496265146,0.876010498942903,"COPS3"
"ENSG00000141034","chr17",18039408,18068405,"ENSG00000141034",318.069472446165,0.0803173218378746,0.167795232468577,0.478662716790332,0.63217859336386,0.756602301674076,"GID4"
"ENSG00000141040","chr17",16546954,16569204,"ENSG00000141040",184.686477338068,-0.780361127325379,0.257498003459859,-3.03055214735686,0.00244107029726713,0.00967822793473406,"ZNF287"
"ENSG00000141052","chr17",12665890,12768949,"ENSG00000141052",1171.18690037042,1.26037359759118,0.177538186009083,7.09916906285558,1.2550920040459e-12,3.05281207888863e-11,"MYOCD"
"ENSG00000141068","chr17",27456448,27626438,"ENSG00000141068",71.0806728583798,-0.405709280070306,0.361279046579708,-1.12298037738758,0.261445828403055,0.410484683708127,"KSR1"
"ENSG00000141076","chr16",69131291,69231130,"ENSG00000141076",3932.3278507064,-0.258625059028481,0.0841267183614358,-3.0742321115789,0.00211045164056937,0.00851894193669408,"UTP4"
"ENSG00000141084","chr16",67723070,67806560,"ENSG00000141084",257.771061751926,-0.127156432528496,0.168881531127321,-0.752932731481645,0.451490337945774,0.605548228655244,"RANBP10"
"ENSG00000141098","chr16",67674531,67719339,"ENSG00000141098",19.4770006087152,-1.07464526813549,0.649086714450953,-1.65562665851898,0.097797448082761,0.194974616367957,"GFOD2"
"ENSG00000141101","chr16",69741871,69754926,"ENSG00000141101",1215.35932496854,-0.610464856409975,0.110160955619532,-5.54157190246577,2.99768437880188e-08,3.8120967634577e-07,"NOB1"
"ENSG00000141127","chr17",18840085,18931287,"ENSG00000141127",907.551156113204,0.242346466998364,0.148513682121995,1.63181239287631,0.102719013812589,0.202402187325133,"PRPSAP2"
"ENSG00000141179","chr17",55751051,55842830,"ENSG00000141179",28.5152606678338,-0.460649278881459,0.472609564223619,-0.974693095003677,0.329712519109057,0.485253084822806,"PCTP"
"ENSG00000141194","chr17",58148384,58159585,"ENSG00000141194",7.55366275944362,-6.71106085199547,2.92265362713109,-2.29622175877992,0.0216632050483532,0.0602666566707451,"OR4D1"
"ENSG00000141198","chr17",54899387,54961956,"ENSG00000141198",812.741843053016,-0.154568470171138,0.178834636526864,-0.864309471436869,0.387417908520267,0.544214064460863,"TOM1L1"
"ENSG00000141200","chr17",53822927,53825193,"ENSG00000141200",1.98780598932727,-4.79434080986109,3.89997889231966,-1.229324809758,0.218950048905236,NA,"KIF2B"
"ENSG00000141219","chr17",73232233,73248959,"ENSG00000141219",171.326380742486,-0.588106932284431,0.197707417334554,-2.97463261729456,0.00293339628837186,0.0113547537414432,"C17orf80"
"ENSG00000141252","chr17",508503,721717,"ENSG00000141252",452.006462969252,0.282961106645103,0.169550861910403,1.66888627670103,0.0951399198081961,0.190699849072707,"VPS53"
"ENSG00000141258","chr17",2337498,2381058,"ENSG00000141258",597.013323699633,-0.0757125327509792,0.141131512472777,-0.536467946983728,0.591635182701821,0.726593438663757,"SGSM2"
"ENSG00000141279","chr17",47522942,47624665,"ENSG00000141279",1184.00639863716,0.314102956521471,0.10322035690175,3.04303304066707,0.00234206616380888,0.00933400165869085,"NPEPPS"
"ENSG00000141294","chr17",47831634,47837719,"ENSG00000141294",35.6388945082244,-0.617120089967744,0.428735030809343,-1.43939740310648,0.150037959719946,0.271561021801783,"LRRC46"
"ENSG00000141295","chr17",47837692,47841289,"ENSG00000141295",113.307009858127,0.13114768538867,0.32154798587952,0.407863495179253,0.683373894566615,0.796186511237602,"SCRN2"
"ENSG00000141298","chr17",29625938,29930276,"ENSG00000141298",320.02554871993,-0.643331919018709,0.138849743423168,-4.63329569906405,3.5988990962005e-06,3.03640082727612e-05,"SSH2"
"ENSG00000141337","chr17",68259182,68422731,"ENSG00000141337",16.1268873380593,-0.104571853409339,0.675042018505268,-0.154911621117883,0.876890991920419,0.927938348134153,"ARSG"
"ENSG00000141338","chr17",68867289,68955392,"ENSG00000141338",2.31191724586258,-0.436452505453155,1.75310679456271,-0.248959451190778,0.803392147260431,NA,"ABCA8"
"ENSG00000141349","chr17",44070620,44082151,"ENSG00000141349",2110.29309258852,-0.0716158021205408,0.144287584752793,-0.496340709030784,0.61965404922321,0.747443607803936,"G6PC3"
"ENSG00000141367","chr17",59619680,59696956,"ENSG00000141367",13578.419746111,0.00593085736706779,0.101571199487037,0.0583911324964191,0.953437077964993,0.973285464132971,"CLTC"
"ENSG00000141376","chr17",60677453,61392838,"ENSG00000141376",106.225808606482,-0.112576976716073,0.256971082508818,-0.438092004816183,0.661319589933867,0.779530466634546,"BCAS3"
"ENSG00000141378","chr17",59674636,59707626,"ENSG00000141378",14.4530781648394,0.0498147360698416,0.774150477728023,0.0643476139368122,0.948693441543939,0.970463359469889,"PTRH2"
"ENSG00000141380","chr18",26016253,26091217,"ENSG00000141380",2679.10058921997,0.201180668458352,0.0893237403805727,2.25226426481024,0.0243055769911812,0.066066977457847,"SS18"
"ENSG00000141384","chr18",26226445,26391685,"ENSG00000141384",119.283769150828,-0.604844189989384,0.236414169199628,-2.55840921902889,0.0105152271022251,0.0331378326596858,"TAF4B"
"ENSG00000141385","chr18",12328944,12377227,"ENSG00000141385",412.4744161695,-0.273958139962656,0.14605426929889,-1.87572839382066,0.0606925849399896,0.133890660208626,"AFG3L2"
"ENSG00000141391","chr18",12407896,12432238,"ENSG00000141391",61.0749243156172,0.283204934592168,0.345643666457745,0.819355197491488,0.412583788659125,0.569188592907473,"PRELID3A"
"ENSG00000141401","chr18",11981025,12030877,"ENSG00000141401",79.7933991524397,0.744757878241828,0.313729474284933,2.37388559025038,0.0176020036345241,0.0507605181264717,"IMPA2"
"ENSG00000141404","chr18",11689264,11885685,"ENSG00000141404",160.390676680773,0.0897357962755707,0.208934805800925,0.429491850013118,0.667565323684696,0.784178162423409,"GNAL"
"ENSG00000141424","chr18",36108531,36129385,"ENSG00000141424",236.599603994797,-0.0181051087393754,0.199414668140014,-0.0907912587787341,0.927658455848951,0.957538449829789,"SLC39A6"
"ENSG00000141425","chr18",35984387,36067576,"ENSG00000141425",469.942088431526,-0.151226145371219,0.161765292177584,-0.934849146782393,0.349866047514784,0.506554457640149,"RPRD1A"
"ENSG00000141428","chr18",35972625,35979286,"ENSG00000141428",556.076122601625,-0.344278570085555,0.180812210013163,-1.90406704315208,0.0569014532404768,0.127523750507314,"C18orf21"
"ENSG00000141429","chr18",35581117,35711834,"ENSG00000141429",2210.78122082924,0.00867121936233999,0.0821496527931993,0.105553938057031,0.915936272606462,0.95075891328388,"GALNT1"
"ENSG00000141434","chr18",32185069,32220404,"ENSG00000141434",3.4605704819506,-0.153878869455523,1.552228072915,-0.0991341879074166,0.921031727749268,NA,"MEP1B"
"ENSG00000141437","chr18",31759584,31760880,"ENSG00000141437",6.03124840464841,-3.01495381379541,1.59489860720877,-1.89037334421645,0.0587080458244366,0.13057001701048,"SLC25A52"
"ENSG00000141441","chr18",32124877,32470882,"ENSG00000141441",140.754381827996,-1.1228263902918,0.239399392459765,-4.69018061723154,2.72963990181153e-06,2.36652443821128e-05,"GAREM1"
"ENSG00000141446","chr18",21529281,21600884,"ENSG00000141446",53.2866835670566,0.122396156306988,0.359462425305398,0.340497775818991,0.733481697474955,0.833533500592659,"ESCO1"
"ENSG00000141447","chr18",24162045,24397880,"ENSG00000141447",481.461921767783,0.171078731034185,0.163345318374624,1.04734395045119,0.294940972421834,0.449041403492208,"OSBPL1A"
"ENSG00000141448","chr18",22169589,22202528,"ENSG00000141448",667.402783735385,-0.351270976780087,0.154216679357955,-2.27777551846222,0.0227399556551592,0.0626588258881988,"GATA6"
"ENSG00000141449","chr18",21242232,21526112,"ENSG00000141449",17.5906310848137,-0.63864582381073,0.68389778840989,-0.933832269432581,0.350390420980484,0.5070543533678,"GREB1L"
"ENSG00000141452","chr18",23503496,23531822,"ENSG00000141452",222.139712236126,1.05076963497187,0.20087555415867,5.23094828224782,1.68642689779647e-07,1.85749392094222e-06,"RMC1"
"ENSG00000141456","chr17",4669774,4704337,"ENSG00000141456",2331.30758703638,0.0124285612811417,0.137267865772651,0.0905423946907319,0.927856206188595,0.957618221221249,"PELP1"
"ENSG00000141458","chr18",23506184,23586506,"ENSG00000141458",718.694322698814,0.81163064082017,0.131196939164551,6.18635347736427,6.15718604387354e-10,1.02277701506566e-08,"NPC1"
"ENSG00000141469","chr18",45687025,45752520,"ENSG00000141469",4.5707548282583,-4.03739709715237,1.47248283855794,-2.74189755658297,0.00610853896227614,NA,"SLC14A1"
"ENSG00000141480","chr17",4710596,4721499,"ENSG00000141480",946.386046673217,0.24147195498885,0.1217489878103,1.98335903510831,0.0473273394824329,0.110870600939259,"ARRB2"
"ENSG00000141497","chr17",4739833,4746119,"ENSG00000141497",12.758731135591,-1.74469046815875,0.957151151189961,-1.82279514159252,0.0683344238537458,0.147044186346218,"ZMYND15"
"ENSG00000141499","chr17",7686071,7703502,"ENSG00000141499",733.732475945599,-0.12944398417585,0.12123463653287,-1.06771453998424,0.285649297658186,0.438214834187423,"WRAP53"
"ENSG00000141503","chr17",4833340,4898061,"ENSG00000141503",265.02446895659,0.610510320118695,0.153750485299877,3.9707862965632,7.16358148606783e-05,0.00044532629532305,"MINK1"
"ENSG00000141504","chr17",7626234,7627876,"ENSG00000141504",1117.46426063121,0.354500920214575,0.111850067277951,3.16942965562666,0.00152738425285003,0.00652411273717369,"SAT2"
"ENSG00000141505","chr17",7173431,7179564,"ENSG00000141505",2.05806226821296,4.14003985488634,2.37033570574103,1.746604856375,0.0807059042347738,NA,"ASGR1"
"ENSG00000141510","chr17",7661779,7687546,"ENSG00000141510",2695.94970510108,-0.156834441716078,0.139828708236241,-1.12161832641052,0.262024756140436,0.410972554442887,"TP53"
"ENSG00000141522","chr17",81867719,81871378,"ENSG00000141522",13.2831682043645,0.359728288915027,0.706655641825272,0.509057407347459,0.610711985550761,0.741479472206277,"ARHGDIA"
"ENSG00000141524","chr17",78107397,78132407,"ENSG00000141524",33.9187445215276,-0.0331313267657057,0.46416306231059,-0.0713786370694361,0.943096411384252,0.96683549984609,"TMC6"
"ENSG00000141526","chr17",82217934,82261129,"ENSG00000141526",17.2723442868289,2.11918488808687,0.716541493635308,2.95751872977429,0.00310125907518311,0.0119329362845793,"SLC16A3"
"ENSG00000141540","chr17",74213571,74262020,"ENSG00000141540",29.2260464852793,-4.7531831132137,0.687414869549399,-6.91457709713119,4.6926114853456e-12,1.08540989054437e-10,"TTYH2"
"ENSG00000141542","chr17",82654973,82698698,"ENSG00000141542",6.09704568149398,0.667194478241183,1.06910278514173,0.624069535234381,0.532581920049906,0.678893808660892,"RAB40B"
"ENSG00000141543","chr17",80134369,80147151,"ENSG00000141543",934.704364139682,-0.271999588266432,0.111498741673071,-2.43948572140815,0.0147081839102351,0.04380651762769,"EIF4A3"
"ENSG00000141551","chr17",82239023,82273700,"ENSG00000141551",2408.72145147476,0.238465328068604,0.115367174851159,2.06701194144921,0.0387330287502096,0.0955004423670192,"CSNK1D"
"ENSG00000141552","chr17",81890790,81900991,"ENSG00000141552",7.9947405565356,0.111731567608929,1.01426666530675,0.110159952437299,0.912282522243391,0.94919995634745,"ANAPC11"
"ENSG00000141556","chr17",82752042,82945914,"ENSG00000141556",1360.96035003146,0.16638854289872,0.119421604032935,1.39328678630738,0.163533084795912,0.290291353390253,"TBCD"
"ENSG00000141560","chr17",82716706,82730328,"ENSG00000141560",382.680902212176,0.213018332812168,0.162820030621825,1.30830544619498,0.190769728637572,0.325807481661744,"FN3KRP"
"ENSG00000141562","chr17",82458180,82490537,"ENSG00000141562",277.208882363062,0.597392191890409,0.18525437737562,3.22471296146025,0.00126099030154215,0.00554663800021717,"NARF"
"ENSG00000141564","chr17",80544819,80966371,"ENSG00000141564",514.498629914261,-0.384404636602055,0.165971402858533,-2.31608957917712,0.0205533781654836,0.0577369071793454,"RPTOR"
"ENSG00000141568","chr17",82519713,82644662,"ENSG00000141568",427.897513563357,-0.0757676621476677,0.155043690759151,-0.488685878004329,0.625064103260289,0.751700109542868,"FOXK2"
"ENSG00000141569","chr17",75880335,75896951,"ENSG00000141569",213.890422347941,0.000588273571569189,0.261546514027686,0.00224921205222761,0.998205389942698,0.999020318010248,"TRIM65"
"ENSG00000141570","chr17",79792132,79801683,"ENSG00000141570",151.148920235303,-0.208141400272253,0.251373549287452,-0.828016316204528,0.407661259647491,0.564436343123852,"CBX8"
"ENSG00000141576","chr17",76142465,76240493,"ENSG00000141576",99.1506427513422,-0.558357440116203,0.27200372076094,-2.05275662610121,0.0400961870954033,0.0979771444666816,"RNF157"
"ENSG00000141577","chr17",81189593,81222999,"ENSG00000141577",84.4585516180157,-0.510412835534545,0.325939504700655,-1.56597413990461,0.117354671353525,0.224438520455986,"CEP131"
"ENSG00000141579","chr17",82829434,82840022,"ENSG00000141579",3.00145231735008,-1.57824514719492,1.73734058090307,-0.908425880649458,0.363653257199274,NA,"ZNF750"
"ENSG00000141580","chr17",82614562,82648553,"ENSG00000141580",597.916017178928,0.0737770405010344,0.120073718071032,0.614431215142267,0.53893041377738,0.683735569136382,"WDR45B"
"ENSG00000141582","chr17",79833156,79839440,"ENSG00000141582",1222.09278120556,0.0455202101681261,0.113135778218263,0.402350263418067,0.687426268130643,0.798858528866581,"CBX4"
"ENSG00000141627","chr18",49036387,49461347,"ENSG00000141627",364.270400334287,0.354545844569327,0.163918159806791,2.16294427040437,0.030545466224323,0.0793308678803177,"DYM"
"ENSG00000141642","chr18",50967991,50988121,"ENSG00000141642",98.0078573616724,-0.0601595233444312,0.248426520297413,-0.242162242873301,0.80865445024079,0.884089441318277,"ELAC1"
"ENSG00000141644","chr18",50266882,50281774,"ENSG00000141644",1053.58607970794,-0.139356913176713,0.11529802536798,-1.20866695445952,0.226790822139808,0.369465606460053,"MBD1"
"ENSG00000141646","chr18",51028528,51085045,"ENSG00000141646",713.033937962795,-0.267289990859086,0.135282978874262,-1.97578433800987,0.0481792080371583,0.11252217781054,"SMAD4"
"ENSG00000141655","chr18",62325287,62391288,"ENSG00000141655",70.1478994636551,-0.976774266581362,0.373594936731358,-2.6145275820045,0.00893509458500055,0.0289164003478146,"TNFRSF11A"
"ENSG00000141664","chr18",62523025,62587709,"ENSG00000141664",307.437390427981,0.196117429548735,0.162450771565496,1.20724221657308,0.22733887661117,0.370202585746183,"ZCCHC2"
"ENSG00000141665","chr18",74073353,74147843,"ENSG00000141665",7.5186882620542,-0.0754873465739269,0.81451655115714,-0.0926774863772702,0.92615978328694,0.95651160769289,"FBXO15"
"ENSG00000141682","chr18",59899996,59904305,"ENSG00000141682",814.036058068348,1.10908348894037,0.241789356384513,4.58698226226557,4.4969887158735e-06,3.69990501126801e-05,"PMAIP1"
"ENSG00000141696","chr17",41801947,41812604,"ENSG00000141696",441.254135222549,-0.643808357624129,0.152471169459204,-4.2224924220601,2.41615524835537e-05,0.000166683439446193,"P3H4"
"ENSG00000141698","chr17",41825057,41836260,"ENSG00000141698",1114.47328256367,-0.880043026990948,0.117630150210141,-7.48144098616548,7.3512049177368e-14,2.1254344595881e-12,"NT5C3B"
"ENSG00000141699","chr17",42579513,42610623,"ENSG00000141699",750.478446937879,-0.253488155595305,0.140063601122648,-1.80980749861868,0.0703256446718037,0.15043135195108,"RETREG3"
"ENSG00000141736","chr17",39687914,39730426,"ENSG00000141736",91.3257953434874,-0.0703304507364824,0.354599835829274,-0.198337516349962,0.842781000873895,0.905945028905623,"ERBB2"
"ENSG00000141741","chr17",39728496,39730532,"ENSG00000141741",945.812552654236,0.424369371678485,0.136743907535964,3.10338778030658,0.00191318776183303,0.00785706574687473,"MIEN1"
"ENSG00000141753","chr17",40443450,40457725,"ENSG00000141753",150.865029133833,-2.56472695941828,0.247734391184606,-10.3527287719496,4.06725111094853e-25,3.28029153744198e-23,"IGFBP4"
"ENSG00000141756","chr17",41812680,41823213,"ENSG00000141756",3639.21262891901,-0.201575261493179,0.151024281875918,-1.33472087395055,0.181967719075581,0.314720974625783,"FKBP10"
"ENSG00000141759","chr18",79970813,80033949,"ENSG00000141759",1649.02162415523,0.244634240605212,0.0918443908613627,2.66357300985841,0.00773156321017957,0.0256859711093744,"TXNL4A"
"ENSG00000141837","chr19",13206442,13624489,"ENSG00000141837",6.36718148033297,-5.48065148893725,1.65709636535891,-3.3073824814951,0.000941722154241212,0.00428370014428312,"CACNA1A"
"ENSG00000141854","chr19",14072536,14075062,"ENSG00000141854",18.0060752686354,-0.86421170885089,0.631128482260809,-1.36931184876198,0.17090181578952,0.299854781703697,"MISP3"
"ENSG00000141858","chr19",14087851,14091036,"ENSG00000141858",515.469925644568,0.423621995922633,0.316327049379479,1.33918991990609,0.180508853123062,0.312948385014229,"SAMD1"
"ENSG00000141867","chr19",15235519,15332545,"ENSG00000141867",3681.99179333463,0.291842527214839,0.154475632316798,1.88924636745509,0.058858824348452,0.130790626447239,"BRD4"
"ENSG00000141873","chr19",2732204,2740028,"ENSG00000141873",715.49743750588,0.346820856795659,0.160078264342577,2.16657057233855,0.0302676132852861,0.078762613301703,"SLC39A3"
"ENSG00000141905","chr19",3314403,3469217,"ENSG00000141905",1633.10816217908,0.387347211123786,0.116202376256303,3.33338459679541,0.000857962554781377,0.00395107549175992,"NFIC"
"ENSG00000141933","chr19",507497,519654,"ENSG00000141933",6.70809544456834,-0.444201028860485,0.968452064096568,-0.458671157126258,0.646470329409612,0.768008505497862,"TPGS1"
"ENSG00000141934","chr19",281040,291403,"ENSG00000141934",1054.43543526638,0.588023620479835,0.130219713915566,4.51562672654239,6.31297800990896e-06,5.04832338052668e-05,"PLPP2"
"ENSG00000141956","chr21",41798225,41879482,"ENSG00000141956",91.3396125535324,0.0291828868695838,0.273361217807695,0.106755768443033,0.914982738535679,0.950122996536449,"PRDM15"
"ENSG00000141959","chr21",44300051,44327376,"ENSG00000141959",1097.00662264745,0.503931468757652,0.135397672007156,3.72186213608619,0.000197758992233017,0.00108086579730429,"PFKL"
"ENSG00000141965","chr19",4791734,4801273,"ENSG00000141965",12.1970205888397,0.541346011635564,1.09399061984959,0.494836063320172,0.620715845541983,0.748363055713923,"FEM1A"
"ENSG00000141971","chr19",17405722,17433724,"ENSG00000141971",74.8640431963828,0.408047955545373,0.338652756292475,1.20491550109507,0.228235923854656,0.371203293959451,"MVB12A"
"ENSG00000141985","chr19",4360370,4400547,"ENSG00000141985",1677.88222477565,-0.0636047472607838,0.155621437968341,-0.408714558168543,0.682749148795133,0.795788748724787,"SH3GL1"
"ENSG00000141994","chr19",5784832,5791225,"ENSG00000141994",329.068749245304,0.429471368449184,0.204437086348513,2.10075077922527,0.0356628492278886,0.0896434014116641,"DUS3L"
"ENSG00000142002","chr19",4674341,4724673,"ENSG00000142002",622.543223458654,0.58121884300327,0.132085911249573,4.40030914353212,1.08096766920286e-05,8.17494303316341e-05,"DPP9"
"ENSG00000142025","chr19",41844743,41852333,"ENSG00000142025",4.90325477367393,-6.09041556717906,3.15409287456236,-1.93095631910462,0.0534884544810296,NA,"DMRTC2"
"ENSG00000142039","chr19",41310172,41324873,"ENSG00000142039",291.722819097145,-0.72753873471712,0.263533161298519,-2.76071038321054,0.00576757972160782,0.0200240044766894,"CCDC97"
"ENSG00000142065","chr19",36334453,36379201,"ENSG00000142065",76.0318796592841,0.222167784100003,0.267655184986945,0.830052233476589,0.406509252065088,0.56341401029575,"ZFP14"
"ENSG00000142082","chr11",215030,236931,"ENSG00000142082",154.930522974924,-0.40189890860936,0.250331968455897,-1.60546378110779,0.108391777757872,0.211084162594718,"SIRT3"
"ENSG00000142089","chr11",319676,329475,"ENSG00000142089",100.796325136596,0.711680258424524,0.246552202875601,2.88652970901909,0.00389515971210342,0.0144262123597208,"IFITM3"
"ENSG00000142102","chr11",289126,296107,"ENSG00000142102",209.501728787069,-0.732903484982556,0.289973545211244,-2.52748396219607,0.0114883070878886,0.0357297469942629,"PGGHG"
"ENSG00000142156","chr21",45981770,46005050,"ENSG00000142156",295.098214527146,1.47492933464541,0.174258318651751,8.46403974316428,2.58271746658673e-17,1.0624675645264e-15,"COL6A1"
"ENSG00000142166","chr21",33324387,33359864,"ENSG00000142166",569.892029212711,0.329540172176803,0.181320449756525,1.81744625396256,0.0691488108072487,0.148432020957111,"IFNAR1"
"ENSG00000142168","chr21",31659666,31668931,"ENSG00000142168",11459.4835179707,0.500739190409982,0.109708227831439,4.56428109639454,5.01208863262146e-06,4.09894560022058e-05,"SOD1"
"ENSG00000142173","chr21",46098112,46132848,"ENSG00000142173",219.460330131802,0.486422210644034,0.260837479324854,1.86484784281414,0.0622027350108191,0.136485292374733,"COL6A2"
"ENSG00000142186","chr11",65525077,65538704,"ENSG00000142186",728.196830681946,0.589647189811695,0.132960284390803,4.43476179757991,9.21741474716776e-06,7.09330115414498e-05,"SCYL1"
"ENSG00000142188","chr21",33432485,33479974,"ENSG00000142188",125.459940973714,0.393415221393933,0.237480779529513,1.6566192100824,0.0975964860303194,0.194700622009062,"TMEM50B"
"ENSG00000142192","chr21",25880535,26171128,"ENSG00000142192",4180.12938525045,0.803280549146989,0.0845423572761288,9.5015158676419,2.06856833957119e-21,1.24306761150996e-19,"APP"
"ENSG00000142197","chr21",36156782,36294274,"ENSG00000142197",155.076064093258,2.06139641065505,0.22265892413798,9.25809023211491,2.08121235323412e-20,1.14926046118455e-18,"DOP1B"
"ENSG00000142207","chr21",32311018,32393012,"ENSG00000142207",668.641675237505,0.119955998535041,0.139067296105919,0.862575184058214,0.388371079370722,0.545178181839652,"URB1"
"ENSG00000142208","chr14",104769349,104795759,"ENSG00000142208",1173.90483208643,0.194303488879156,0.109288273945714,1.77789877965929,0.0754204806988999,0.158807913584303,"AKT1"
"ENSG00000142224","chr1",206770764,206842981,"ENSG00000142224",1.82345653983843,-4.68029324373465,3.0962514329028,-1.51159986362825,0.130635686411006,NA,"IL19"
"ENSG00000142227","chr19",48321310,48330559,"ENSG00000142227",3978.15437883709,0.188464241528636,0.0996893992415755,1.89051436724916,0.0586892009136395,0.13057001701048,"EMP3"
"ENSG00000142230","chr19",47113274,47210636,"ENSG00000142230",3032.22402947756,0.0281200202705468,0.0905331220527755,0.310604777930386,0.756101094477252,0.848419692775862,"SAE1"
"ENSG00000142252","chr19",45079195,45091518,"ENSG00000142252",350.259735148746,-1.01285860697403,0.153278502236718,-6.60796257918679,3.89645141726234e-11,7.91199486851252e-10,"GEMIN7"
"ENSG00000142279","chr19",34481758,34512304,"ENSG00000142279",151.475258192015,-1.02337030562219,0.212894824113168,-4.80692900771601,1.53266384661054e-06,1.4000690086139e-05,"WTIP"
"ENSG00000142303","chr19",8580240,8610735,"ENSG00000142303",23.010134311256,1.97237738406324,0.966538907880043,2.04066009964291,0.0412846239437016,0.10023929588549,"ADAMTS10"
"ENSG00000142327","chr2",240565804,240581372,"ENSG00000142327",842.155375024192,0.0228332876058634,0.168620116059872,0.13541259571756,0.892285665915122,0.936324501577784,"RNPEPL1"
"ENSG00000142330","chr2",240586734,240617705,"ENSG00000142330",137.513490956388,0.375422385443778,0.275839312317232,1.36101842152223,0.173507867969924,0.3035582921997,"CAPN10"
"ENSG00000142408","chr19",53962937,53990215,"ENSG00000142408",16.0822259506897,-2.06674493207133,0.718418299271716,-2.87679884291151,0.00401731598493761,0.0147779892641638,"CACNG8"
"ENSG00000142409","chr19",56087366,56121295,"ENSG00000142409",19.6920402557741,0.030789747265188,0.657892501913168,0.0468005748289434,0.962672170889906,0.978962931807496,"ZNF787"
"ENSG00000142453","chr19",10871553,10923075,"ENSG00000142453",2210.05358587319,-0.113355424871707,0.1296384098462,-0.874396909111961,0.381902140064023,0.538936149999408,"CARM1"
"ENSG00000142459","chr19",7830218,7864976,"ENSG00000142459",283.814720830725,0.64363775605093,0.1806661607355,3.56258058194545,0.000367227133789776,0.00187498435365634,"EVI5L"
"ENSG00000142494","chr17",19495385,19579034,"ENSG00000142494",145.583436430914,-0.113014873679156,0.227227924024291,-0.497363491588622,0.618932745861833,0.746947876700159,"SLC47A1"
"ENSG00000142507","chr17",4796144,4798502,"ENSG00000142507",4759.3618642642,0.0753528033227642,0.160523667651525,0.469418649755404,0.638770420350732,0.761589641478394,"PSMB6"
"ENSG00000142511","chr19",50770464,50771732,"ENSG00000142511",7.55366275944362,-6.71106085199547,2.92265362713109,-2.29622175877992,0.0216632050483532,0.0602666566707451,"GPR32"
"ENSG00000142528","chr19",50025714,50053414,"ENSG00000142528",204.867515817874,-0.463289320146717,0.190951017223216,-2.42622074961322,0.0152569868411475,0.045112253180325,"ZNF473"
"ENSG00000142534","chr19",49496365,49499708,"ENSG00000142534",64727.5693982448,-0.402984096658958,0.102479959079701,-3.93232101454637,8.41296159063277e-05,0.000511072825270402,"RPS11"
"ENSG00000142541","chr19",49487510,49493057,"ENSG00000142541",10236.9928008938,-0.170413782499163,0.114629768238949,-1.48664509330535,0.137108571379004,0.253172763448592,"RPL13A"
"ENSG00000142544","chr19",51097606,51108409,"ENSG00000142544",6.20015228516347,0.827304386412886,1.14355986689334,0.723446502770677,0.46940561000868,0.622034739281852,"CTU1"
